date,duration,T,Wind,P,Rh,Precipitations,Cₐ,e,eₛ,VPD,ρ,λ,γ,ε,Δ,clearness,Ri_SW_f,Ri_PAR_f,Ri_NIR_f,Ri_TIR_f,Ri_custom_f,Ri_SW_f_direct,Ri_SW_f_diffuse
2025-04-14T14:00:00.0,1 hour,16.3,5.05,99.97,0.84,0.4,400.0,1.5626186953328,1.8602603515866667,0.2976416562538666,1.2031660691803783,2.4624505e6,0.06611823377302603,0.5878807464383979,0.11886696275018149,Inf,439.0,210.72,228.28,Inf,Inf,192.0,247.0
2025-04-14T15:00:00.0,1 hour,16.2,5.46,99.91,0.81,0.1,400.0,1.4972363760342067,1.8484399704126007,0.351203594378394,1.2028595201937415,2.462687e6,0.06607220518551654,0.5843309211119085,0.1182038117406603,Inf,288.0,138.24,149.76,Inf,Inf,50.0,238.0
2025-04-14T16:00:00.0,1 hour,15.9,4.94,99.86,0.84,0.0,400.0,1.523233799591617,1.8133735709424013,0.2901397713507843,1.2035053509931082,2.4633965e6,0.06602011893072714,0.5858565041559357,0.11623322592263508,Inf,254.0,121.92,132.08,Inf,Inf,85.0,169.0
2025-04-14T17:00:00.0,1 hour,15.2,4.09,99.8,0.88,0.1,400.0,1.5257569617513385,1.7338147292628845,0.20805776751154603,1.2057021159991554,2.465052e6,0.06593613962777918,0.5861980529055771,0.1117437058403481,Inf,116.0,55.68,60.32,Inf,Inf,24.0,92.0
2025-04-14T18:00:00.0,1 hour,14.9,4.16,99.8,0.88,0.2,400.0,1.4965877435534378,1.700667890401634,0.2040801468481961,1.2069578376960823,2.4657615e6,0.0659171671152041,0.5846707363696446,0.10986535659805785,Inf,29.0,13.92,15.08,Inf,Inf,2.0,27.0
2025-04-14T19:00:00.0,1 hour,14.6,4.69,99.8,0.91,0.4,400.0,1.517952029728497,1.6680791535477988,0.15012712381930182,1.2082161777527591,2.466471e6,0.06589820551781729,0.5859430615382882,0.10801398606593571,Inf,1.0,0.48,0.52,Inf,Inf,0.0,1.0
2025-04-14T20:00:00.0,1 hour,14.4,5.09,99.78999999999999,0.91,0.2,400.0,1.4984600685986533,1.6466594160424761,0.1481993474438228,1.2089353818663056,2.466944e6,0.06587896875166314,0.5849203269946057,0.10679457169903817,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-14T21:00:00.0,1 hour,14.3,5.0,99.74,0.92,0.1,400.0,1.5051572490409901,1.6360404880880326,0.13088323904704247,1.208750003799461,2.4671805e6,0.06583964805977337,0.5853221584412399,0.10618927954443524,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-14T22:00:00.0,1 hour,14.4,5.01,99.71000000000001,0.91,0.0,400.0,1.4984600685986533,1.6466594160424761,0.1481993474438228,1.2079661982752719,2.466944e6,0.0658261546670842,0.5849203269946057,0.10679457169903817,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-14T23:00:00.0,1 hour,14.4,5.14,99.65,0.92,0.0,400.0,1.514926662759078,1.6466594160424761,0.13173275328339806,1.2072393105819959,2.466944e6,0.06578654410365,0.585834273923901,0.10679457169903817,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T00:00:00.0,1 hour,14.4,5.85,99.62,0.92,0.1,400.0,1.514926662759078,1.6466594160424761,0.13173275328339806,1.206875866735358,2.466944e6,0.06576673882193289,0.585834273923901,0.10679457169903817,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T01:00:00.0,1 hour,14.1,6.01,99.55,0.95,0.3,400.0,1.5342338972943346,1.61498304978351,0.08074915248917547,1.2072873901857286,2.4676535e6,0.06570163052507182,0.5869826269886742,0.10498746767785283,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T02:00:00.0,1 hour,14.3,6.48,99.49,0.92,0.2,400.0,1.5051572490409901,1.6360404880880326,0.13088323904704247,1.2057202514338117,2.4671805e6,0.06567461986632096,0.5853221584412399,0.10618927954443524,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T03:00:00.0,1 hour,14.3,6.19,99.46000000000001,0.92,0.3,400.0,1.5051572490409901,1.6360404880880326,0.13088323904704247,1.2053566811499339,2.4671805e6,0.06565481648310668,0.5853221584412399,0.10618927954443524,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T04:00:00.0,1 hour,14.2,5.48,99.41,0.94,0.3,400.0,1.5279528887582174,1.6254817965512953,0.09752890779307788,1.205169993154854,2.467417e6,0.0656155210448952,0.5866095607667091,0.10558691536737053,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T05:00:00.0,1 hour,14.4,4.97,99.4,0.95,0.4,400.0,1.5643264452403522,1.6466594160424761,0.08233297080212387,1.204210611860014,2.466944e6,0.06562150008934078,0.5885259291814857,0.10679457169903817,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T06:00:00.0,1 hour,14.8,5.34,99.4,0.95,0.7,400.0,1.6052561970318995,1.6897433652967364,0.08448716826483693,1.2025378067037575,2.465998e6,0.0656466736454769,0.5905841418316424,0.10924525104897498,Inf,13.0,6.24,6.76,Inf,Inf,0.0,13.0
2025-04-15T07:00:00.0,1 hour,15.2,5.45,99.39,0.95,0.4,400.0,1.64712399279974,1.7338147292628845,0.0866907364631444,1.2007488307530667,2.465052e6,0.06566525969544061,0.5926428870126023,0.1117437058403481,Inf,70.0,33.6,36.4,Inf,Inf,0.0,70.0
2025-04-15T08:00:00.0,1 hour,15.5,6.52,99.42,0.91,0.4,400.0,1.6084502938359901,1.767527795424165,0.1590775015881749,1.1998629261241902,2.4643425e6,0.06570399133386111,0.590547001105347,0.11364935118901132,Inf,184.0,88.32,95.68,Inf,Inf,20.0,164.0
2025-04-15T09:00:00.0,1 hour,16.3,6.32,99.42999999999999,0.85,0.6,400.0,1.5812212988486667,1.8602603515866667,0.279039052738,1.1966670226928577,2.4624505e6,0.06576108816696986,0.5888754798958503,0.11886696275018149,Inf,374.0,179.51999999999998,194.48000000000002,Inf,Inf,138.0,236.0
2025-04-15T10:00:00.0,1 hour,17.2,6.96,99.46000000000001,0.82,0.3,400.0,1.6151262806193074,1.9696661958772044,0.35453991525789696,1.1933176442106028,2.460322e6,0.06583783868867546,0.5904010503181162,0.12497920692019271,Inf,554.0,265.92,288.08,Inf,Inf,350.0,204.0
2025-04-15T11:00:00.0,1 hour,16.8,5.61,99.45,0.8,0.3,400.0,1.5362906654606694,1.9203633318258366,0.38407266636516724,1.1948437382440014,2.461268e6,0.0658059166188184,0.5863108417800041,0.12223043375464204,Inf,467.0,224.16,242.84,Inf,Inf,207.0,260.0
2025-04-15T12:00:00.0,1 hour,17.7,4.15,99.45,0.73,0.0,400.0,1.4839837451160653,2.0328544453644732,0.5488707002484079,1.1911464394149844,2.4591395e6,0.06586287471067254,0.5831583083439397,0.12848897242800028,Inf,624.0,299.52,324.48,Inf,Inf,348.0,276.0
2025-04-15T13:00:00.0,1 hour,17.4,5.24,99.55,0.77,0.1,400.0,1.5359433107578735,1.9947315724128227,0.45878826165494924,1.1935752979895047,2.459849e6,0.0659100857495319,0.5861187886497703,0.12637319819201132,Inf,581.0,278.88,302.12,Inf,Inf,277.0,304.0
2025-04-15T14:00:00.0,1 hour,17.4,4.9,99.55,0.77,0.0,400.0,1.5359433107578735,1.9947315724128227,0.45878826165494924,1.1935752979895047,2.459849e6,0.0659100857495319,0.5861187886497703,0.12637319819201132,Inf,537.0,257.76,279.24,Inf,Inf,254.0,283.0
2025-04-15T15:00:00.0,1 hour,17.3,5.05,99.56,0.75,0.0,400.0,1.4866230874269177,1.9821641165692236,0.4955410291423059,1.1941061763592729,2.4600855e6,0.06591036965769431,0.5834210551932749,0.1256745584359953,Inf,506.0,242.88,263.12,Inf,Inf,253.0,253.0
2025-04-15T16:00:00.0,1 hour,16.6,4.68,99.58,0.78,0.1,400.0,1.478974109217362,1.8961206528427719,0.4171465436254098,1.1972314447245944,2.461741e6,0.06587927691897752,0.5831922720440155,0.12087545321860294,Inf,306.0,146.88,159.12,Inf,Inf,114.0,192.0
2025-04-15T17:00:00.0,1 hour,15.6,3.25,99.6,0.81,0.0,400.0,1.4409031117398836,1.7788927305430662,0.33798961880318257,1.2016189897639886,2.464106e6,0.06582926602551493,0.5813106549085969,0.11429068735512748,Inf,137.0,65.75999999999999,71.24000000000001,Inf,Inf,11.0,126.0
2025-04-15T18:00:00.0,1 hour,14.7,2.02,99.63,0.85,0.1,400.0,1.4270484693312335,1.6788805521543924,0.25183208282315883,1.2057390709482456,2.4662345e6,0.06579226262140435,0.5807677963570791,0.1086281314234383,Inf,48.0,23.04,24.96,Inf,Inf,8.0,40.0
2025-04-15T19:00:00.0,1 hour,13.6,1.52,99.67999999999999,0.92,0.2,400.0,1.4383080910047252,1.5633783597877449,0.12507026878301963,1.210971829244825,2.468836e6,0.06575591848876759,0.5817383174584984,0.10203357669697155,Inf,3.0,1.44,1.56,Inf,Inf,0.0,3.0
2025-04-15T20:00:00.0,1 hour,12.5,0.51,99.77000000000001,0.94,1.1,400.0,1.367626686883533,1.4549220073229074,0.08729532043937449,1.216732703904274,2.4714375e6,0.06574600989943546,0.5778828296601832,0.09578369825180344,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T21:00:00.0,1 hour,12.6,1.23,99.8,0.84,3.8,400.0,1.2301803168043937,1.4645003771480878,0.23432006034369413,1.2166726339400051,2.471201e6,0.0657720731181868,0.5691763139098048,0.09633801804421971,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T22:00:00.0,1 hour,13.0,2.19,99.82000000000001,0.87,0.4,400.0,1.3079326993769267,1.5033709188240536,0.19543821944712692,1.215215367233119,2.470255e6,0.06581044677938237,0.5740667672464794,0.09858277801463311,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-15T23:00:00.0,1 hour,12.4,1.4,99.84,0.96,1.8,400.0,1.387582844986655,1.445398796861099,0.057815951874444105,1.218012780665934,2.471674e6,0.06578584293732512,0.5791089529584512,0.09523210461808373,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T00:00:00.0,1 hour,11.1,0.89,99.82000000000001,0.97,0.0,400.0,1.2866996585502617,1.3264944933507852,0.03979483480052348,1.223338178834677,2.4747485e6,0.0656909521145293,0.5732713959614567,0.0883045499052093,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T01:00:00.0,1 hour,11.5,2.73,99.88,0.9,0.6,400.0,1.225914866706581,1.3621276296739788,0.13621276296739793,1.2223533950112713,2.4738025e6,0.06575557355561079,0.5692075043931136,0.09038865037775068,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T02:00:00.0,1 hour,10.8,2.51,99.87,0.86,0.1,400.0,1.1182673204777167,1.300310837764787,0.18204351728707024,1.2252440845122665,2.475458e6,0.06570501946596162,0.5619805429625413,0.08676856369813857,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T03:00:00.0,1 hour,10.1,3.02,99.91,0.85,0.0,400.0,1.0548313139916685,1.2409780164607864,0.1861467024691179,1.2287639970628739,2.4771135e6,0.06568740623782647,0.5575081037803562,0.08327319347226192,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T04:00:00.0,1 hour,9.5,3.26,99.94,0.83,0.0,400.0,0.9893875390577339,1.1920331795876313,0.20264564052989742,1.2317421208072168,2.4785325e6,0.06566951181499718,0.5525975422427674,0.08037375292576865,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T05:00:00.0,1 hour,9.1,2.89,99.99,0.83,0.0,400.0,0.9630954945314121,1.1603560175077254,0.19726052297631336,1.2341048393610663,2.4794785e6,0.06567729873873546,0.5505868055255912,0.07848918231548208,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T06:00:00.0,1 hour,9.5,2.87,100.02000000000001,0.8,0.0,400.0,0.9536265436701051,1.1920331795876313,0.2384066359175262,1.2327281060950352,2.4785325e6,0.06572207896473903,0.5496989835896431,0.08037375292576865,Inf,38.0,18.24,19.76,Inf,Inf,8.0,30.0
2025-04-16T07:00:00.0,1 hour,11.4,1.99,100.08,0.74,0.0,400.0,1.001324530393155,1.3531412572880475,0.3518167268948924,1.225231473357804,2.474039e6,0.065880944368085,0.5530155608559543,0.08986372385931363,Inf,190.0,91.2,98.8,Inf,Inf,104.0,86.0
2025-04-16T08:00:00.0,1 hour,13.2,1.39,100.13,0.66,0.0,400.0,1.0052752287301647,1.523144285954795,0.5178690572246303,1.2181379298322483,2.469782e6,0.06602746987047434,0.5528285038337316,0.0997218008323486,Inf,354.0,169.92,184.08,Inf,Inf,213.0,141.0
2025-04-16T09:00:00.0,1 hour,14.7,0.57,100.14,0.6,0.0,400.0,1.0073283312926353,1.6788805521543924,0.671552220861757,1.2119111770024824,2.4662345e6,0.06612904927137843,0.5525770693768411,0.1086281314234383,Inf,528.0,253.44,274.56,Inf,Inf,368.0,160.0
2025-04-16T10:00:00.0,1 hour,15.6,0.71,100.14,0.58,0.0,400.0,1.0317577837149783,1.7788927305430662,0.7471349468280879,1.208133791515721,2.464106e6,0.06618617168468942,0.5542246669449865,0.11429068735512748,Inf,593.0,284.64,308.36,Inf,Inf,323.0,270.0
2025-04-16T11:00:00.0,1 hour,16.2,1.55,100.13,0.57,0.0,400.0,1.0536107831351822,1.8484399704126007,0.7948291872774185,1.2055081949454443,2.462687e6,0.06621769497773768,0.5557217781314383,0.1182038117406603,Inf,683.0,327.84,355.16,Inf,Inf,426.0,257.0
2025-04-16T12:00:00.0,1 hour,17.1,1.49,100.14,0.55,0.0,400.0,1.0764806155195665,1.9572374827628483,0.8807568672432817,1.2018902060298517,2.4605585e6,0.06628159532288028,0.5571819333703832,0.1242871311435656,Inf,773.0,371.03999999999996,401.96000000000004,Inf,Inf,555.0,218.0
2025-04-16T13:00:00.0,1 hour,15.2,4.04,100.14,0.61,0.3,400.0,1.0576269848503594,1.7338147292628845,0.676187744412525,1.209809718398351,2.465052e6,0.06616077176679167,0.5562989650567595,0.1117437058403481,Inf,488.0,234.23999999999998,253.76000000000002,Inf,Inf,120.0,368.0
2025-04-16T14:00:00.0,1 hour,13.1,4.7,100.16,0.77,1.0,400.0,1.1651864814016482,1.513229196625517,0.34804271522386876,1.218928574622061,2.4700185e6,0.06604092848395272,0.5646388208345741,0.09915089329278093,Inf,300.0,144.0,156.0,Inf,Inf,19.0,281.0
2025-04-16T15:00:00.0,1 hour,13.1,4.85,100.13,0.79,0.7,400.0,1.1954510653341583,1.513229196625517,0.31777813129135857,1.2185634802007486,2.4700185e6,0.0660211478544148,0.566711001325501,0.09915089329278093,Inf,171.0,82.08,88.92,Inf,Inf,19.0,152.0
2025-04-16T16:00:00.0,1 hour,13.8,4.31,100.14,0.72,0.1,400.0,1.1403673767159646,1.5838435787721732,0.44347620205620863,1.2157122575367294,2.468363e6,0.066072025372797,0.5627083933727829,0.10320650912843954,Inf,245.0,117.6,127.4,Inf,Inf,22.0,223.0
2025-04-16T17:00:00.0,1 hour,13.4,3.46,100.14,0.75,0.0,400.0,1.1573595129107903,1.5431460172143872,0.38578650430359684,1.2174092908747671,2.469309e6,0.06604671297325418,0.5640110092916061,0.1008720372491867,Inf,170.0,81.6,88.4,Inf,Inf,21.0,149.0
2025-04-16T18:00:00.0,1 hour,12.6,2.9,100.16,0.78,0.0,400.0,1.1423102941755086,1.4645003771480878,0.32219008297257923,1.2210614330203498,2.471201e6,0.06600932708935461,0.5631823126398038,0.09633801804421971,Inf,82.0,39.36,42.64,Inf,Inf,11.0,71.0
2025-04-16T19:00:00.0,1 hour,12.3,2.5,100.21000000000001,0.76,0.0,400.0,1.0913071604203013,1.4359304742372385,0.3446233138169372,1.2229549306325669,2.4719105e6,0.06602332324762868,0.559603352601711,0.09468322623860548,Inf,3.0,1.44,1.56,Inf,Inf,0.0,3.0
2025-04-16T20:00:00.0,1 hour,11.4,2.67,100.3,0.79,0.0,400.0,1.0689815932575575,1.3531412572880475,0.28415966403049,1.227924827915545,2.474039e6,0.06602576658791894,0.558205142823364,0.08986372385931363,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T21:00:00.0,1 hour,10.8,1.98,100.27000000000001,0.81,0.0,400.0,1.0532517785894775,1.300310837764787,0.24705905917530946,1.2301514404129867,2.475458e6,0.06596818165467079,0.5571922599645432,0.08676856369813857,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T22:00:00.0,1 hour,8.9,1.13,100.27000000000001,0.9,0.0,400.0,1.0303177502540162,1.1447975002822401,0.11447975002822397,1.2384382255106103,2.4799515e6,0.06584865188795347,0.555975627236612,0.07756117514692962,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-16T23:00:00.0,1 hour,8.9,1.97,100.25,0.88,0.0,400.0,1.0074218002483712,1.1447975002822401,0.1373757000338689,1.238191204821369,2.4799515e6,0.06583551762009908,0.5541935807256332,0.07756117514692962,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T00:00:00.0,1 hour,9.4,3.81,100.21000000000001,0.77,0.0,400.0,0.9117133240505764,1.1840432779877614,0.27232995393718507,1.235506936645076,2.478769e6,0.06584064347291232,0.5462083215357669,0.07989901599869897,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T01:00:00.0,1 hour,9.6,4.55,100.13,0.74,0.0,400.0,0.8880522106113541,1.2000705548802082,0.3120183442688541,1.2336473782757356,2.478296e6,0.06580063745074836,0.544105369546801,0.08085090261829686,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T02:00:00.0,1 hour,9.9,5.01,100.06,0.7,0.0,400.0,0.8571289584762531,1.2244699406803616,0.3673409822041085,1.231478337956413,2.4775865e6,0.06577346678963814,0.5412754316963885,0.08229692839504699,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T03:00:00.0,1 hour,9.9,5.37,100.05,0.7,0.0,400.0,0.8571289584762531,1.2244699406803616,0.3673409822041085,1.231355263967011,2.4775865e6,0.06576689338700074,0.5412754316963885,0.08229692839504699,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T04:00:00.0,1 hour,10.1,5.61,100.03,0.66,0.0,400.0,0.819045490864119,1.2409780164607864,0.4219325255966674,1.2302398421199008,2.4771135e6,0.06576630213161627,0.5377182262594824,0.08327319347226192,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T05:00:00.0,1 hour,9.9,5.41,100.07000000000001,0.64,0.0,400.0,0.7836607620354314,1.2244699406803616,0.4408091786449302,1.231601411945815,2.4775865e6,0.06578004019227551,0.5343903306553025,0.08229692839504699,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T06:00:00.0,1 hour,10.1,5.69,100.12,0.65,0.0,400.0,0.8066357106995112,1.2409780164607864,0.4343423057612752,1.2313467259126707,2.4771135e6,0.06582547405195863,0.5365467045886979,0.08327319347226192,Inf,45.0,21.599999999999998,23.400000000000002,Inf,Inf,20.0,25.0
2025-04-17T07:00:00.0,1 hour,11.1,4.75,100.11,0.64,0.0,400.0,0.8489564757445025,1.3264944933507852,0.47753801760628267,1.2268922568938039,2.4747485e6,0.06588179940077668,0.5402085452887396,0.0883045499052093,Inf,196.0,94.08,101.92,Inf,Inf,119.0,77.0
2025-04-17T08:00:00.0,1 hour,12.1,5.79,100.14,0.6,0.0,400.0,0.8502944471007947,1.417157411834658,0.5668629647338632,1.2229575190189816,2.4723835e6,0.06596458145157226,0.5400590765342094,0.09359357178482908,Inf,365.0,175.2,189.8,Inf,Inf,242.0,123.0
2025-04-17T09:00:00.0,1 hour,13.4,6.13,100.19,0.54,0.0,400.0,0.8332988492957691,1.5431460172143872,0.709847167918618,1.218017144525094,2.469309e6,0.06607969016167702,0.538153921617331,0.1008720372491867,Inf,523.0,251.04,271.96000000000004,Inf,Inf,371.0,152.0
2025-04-17T10:00:00.0,1 hour,14.8,6.58,100.22999999999999,0.48,0.0,400.0,0.8110768153424335,1.6897433652967364,0.8786665499543029,1.2125791183693924,2.465998e6,0.06619482997470974,0.5357067977031593,0.10924525104897498,Inf,632.0,303.36,328.64,Inf,Inf,458.0,174.0
2025-04-17T11:00:00.0,1 hour,16.1,6.9,100.22,0.41,0.0,400.0,0.7530410915220577,1.8366855890781895,1.083644497556132,1.2070088886491492,2.4629235e6,0.06627084931965643,0.5297140602130154,0.11754381334411645,Inf,669.0,321.12,347.88,Inf,Inf,450.0,219.0
2025-04-17T12:00:00.0,1 hour,16.3,6.95,100.25,0.4,0.0,400.0,0.7441041406346667,1.8602603515866667,1.116156210952,1.2065359451368702,2.4624505e6,0.06630342038357366,0.5287591662474518,0.11886696275018149,Inf,542.0,260.15999999999997,281.84000000000003,Inf,Inf,277.0,265.0
2025-04-17T13:00:00.0,1 hour,16.7,6.71,100.31,0.38,0.0,400.0,0.72511911530256,1.9082081981646317,1.1830890828620717,1.2055920161327187,2.4615045e6,0.06636860006432725,0.5267065866468756,0.12155133661204909,Inf,543.0,260.64,282.36,Inf,Inf,274.0,269.0
2025-04-17T14:00:00.0,1 hour,17.0,5.67,100.34,0.36,0.0,400.0,0.7001559543236008,1.9448776508988912,1.2447216965752905,1.2047056837986188,2.460795e6,0.06640759032667984,0.5239997240820042,0.1235983186395706,Inf,420.0,201.6,218.4,Inf,Inf,124.0,296.0
2025-04-17T15:00:00.0,1 hour,17.3,5.66,100.39,0.37,0.0,400.0,0.7334007231306128,1.9821641165692236,1.2487633934386109,1.2040610591071454,2.4600855e6,0.06645984341036494,0.5274059455340457,0.1256745584359953,Inf,449.0,215.51999999999998,233.48000000000002,Inf,Inf,240.0,209.0
2025-04-17T16:00:00.0,1 hour,17.1,4.88,100.42,0.39,0.0,400.0,0.7633226182775108,1.9572374827628483,1.1939148644853375,1.2052507937838797,2.4605585e6,0.06646692432917553,0.5304796501427971,0.1242871311435656,Inf,356.0,170.88,185.12,Inf,Inf,195.0,161.0
2025-04-17T17:00:00.0,1 hour,16.4,4.26,100.51,0.42,0.0,400.0,0.7863017601019074,1.8721470478616844,1.0858452877597768,1.209247341495677,2.462214e6,0.06648176445658688,0.5329159226428356,0.11953327853189366,Inf,249.0,119.52,129.48000000000002,Inf,Inf,149.0,100.0
2025-04-17T18:00:00.0,1 hour,14.8,3.88,100.58,0.45,0.0,400.0,0.7603845143835314,1.6897433652967364,0.929358850913205,1.2168134064211664,2.465998e6,0.0664259802340248,0.5307903931370448,0.10924525104897498,Inf,102.0,48.96,53.04,Inf,Inf,49.0,53.0
2025-04-17T19:00:00.0,1 hour,13.4,3.16,100.67,0.51,0.0,400.0,0.7870044687793375,1.5431460172143872,0.7561415484350497,1.2238525395682325,2.469309e6,0.06639627117053623,0.5337775244193996,0.1008720372491867,Inf,6.0,2.88,3.12,Inf,Inf,1.0,5.0
2025-04-17T20:00:00.0,1 hour,11.9,2.66,100.78,0.58,0.0,400.0,0.8111883883674033,1.3986006695989712,0.587412281231568,1.2316370539658994,2.4728565e6,0.06637346642549355,0.5364925513971879,0.09251464829514777,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T21:00:00.0,1 hour,10.6,2.48,100.84,0.63,0.0,400.0,0.8083586315348558,1.2831089389442154,0.47475030740935964,1.2380164186402856,2.475931e6,0.06633051362078109,0.5365750647051128,0.08575731581857982,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T22:00:00.0,1 hour,10.0,2.76,100.88,0.65,0.0,400.0,0.8012547617879131,1.2326996335198663,0.43144487173195323,1.2411319200423165,2.47735e6,0.06631881632153225,0.5360609592197982,0.08278382940920093,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-17T23:00:00.0,1 hour,9.3,2.25,100.9,0.68,0.0,400.0,0.7997484146643578,1.176100609800526,0.37635219513616824,1.2444545064449724,2.4790055e6,0.06628766735750075,0.536106411010755,0.07942668187235435,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-18T00:00:00.0,1 hour,8.2,1.66,100.89,0.73,0.0,400.0,0.7970000812374409,1.091780933201974,0.29478085196453296,1.2491961587086626,2.481607e6,0.06621161440461014,0.5361416176676098,0.07438677187270093,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-18T01:00:00.0,1 hour,7.2,1.51,100.88,0.81,0.0,400.0,0.8260383138090444,1.0198003874185733,0.1937620736095289,1.253527744462215,2.483972e6,0.06614201754856654,0.5391637554455985,0.07004538684928452,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-18T02:00:00.0,1 hour,6.2,1.37,100.87,0.87,0.0,400.0,0.8282747394132531,0.9520399303600611,0.12376519094680793,1.2578903421058951,2.486337e6,0.06607255309337168,0.5396474558079409,0.06592314694202628,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-18T03:00:00.0,1 hour,5.8,1.44,100.85,0.89,0.0,400.0,0.8242015086813722,0.9260691108779463,0.10186760219657409,1.2594443265168713,2.487283e6,0.06603432785623814,0.5393779353686488,0.06433355342974068,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-18T04:00:00.0,1 hour,5.3,1.33,100.86,0.9,0.0,400.0,0.8050379051680423,0.8944865612978248,0.08944865612978248,1.2618309605838804,2.4884655e6,0.06600949350789916,0.537706022240375,0.06239293595648565,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-18T05:00:00.0,1 hour,5.1,1.42,100.86,0.92,0.0,400.0,0.8115525910353485,0.8821223815601613,0.07056979052481283,1.262737937015567,2.4889385e6,0.06599694900733025,0.5383807553445509,0.06163089000141064,Inf,0.0,0.0,0.0,Inf,Inf,0.0,0.0
2025-04-18T06:00:00.0,1 hour,6.2,1.57,100.88,0.9,0.0,400.0,0.8568359373240549,0.9520399303600611,0.09520399303600613,1.258015046214362,2.486337e6,0.06607910336134962,0.5422673500226621,0.06592314694202628,Inf,51.0,24.48,26.52,Inf,Inf,24.0,27.0
2025-04-18T07:00:00.0,1 hour,9.4,0.67,100.9,0.83,0.0,400.0,0.982755920729842,1.1840432779877614,0.20128735725791946,1.2440140695288708,2.478769e6,0.06629399188121798,0.552094792196883,0.07989901599869897,Inf,209.0,100.32,108.68,Inf,Inf,133.0,76.0
2025-04-18T08:00:00.0,1 hour,12.4,0.38,100.91,0.68,0.0,400.0,0.9828711818655474,1.445398796861099,0.4625276149955516,1.2310664032151382,2.471674e6,0.06649087951527922,0.5512716540011233,0.09523210461808373,Inf,400.0,192.0,208.0,Inf,Inf,302.0,98.0
2025-04-18T09:00:00.0,1 hour,14.2,0.36,100.89,0.57,0.0,400.0,0.9265246240342383,1.6254817965512953,0.698957172517057,1.2231123690714538,2.467417e6,0.06659239430861559,0.5461513285275825,0.10558691536737053,Inf,570.0,273.59999999999997,296.40000000000003,Inf,Inf,446.0,124.0
2025-04-18T10:00:00.0,1 hour,15.6,0.4,100.9,0.52,0.0,400.0,0.9250242198823945,1.7788927305430662,0.8538685106606717,1.2173027717589002,2.464106e6,0.06668848335315722,0.5456459060745195,0.11429068735512748,Inf,719.0,345.12,373.88,Inf,Inf,596.0,123.0
2025-04-18T11:00:00.0,1 hour,16.6,0.63,100.83,0.48,0.0,400.0,0.9101379133645304,1.8961206528427719,0.9859827394782414,1.212259957537466,2.461741e6,0.06670624113015167,0.5441139382598476,0.12087545321860294,Inf,814.0,390.71999999999997,423.28000000000003,Inf,Inf,683.0,131.0
