"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","codebbch_output","masec_n","masecveg","masec_kg_ha","mafeuil_kg_ha","matigestruc_kg_ha","QNfeuilleres","QNtige","Plant"
"wheat",1994-10-17,"ble",0,0,0,0,0,9.4,308,449,493,311,0,-1,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-18,"ble",0,0,0,0,0,8.4,308,449,493,311,0,-1,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-19,"ble",0,0,0,0,0,6.1,308,449,493,311,0,-1,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-20,"ble",0,0,0,0,0,3.1,308,449,493,311,0,-1,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-21,"ble",0,0,0,0,0,5.4,308,449,493,311,0,-1,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-22,"ble",0,0,0,0,0,3.2,308,449,493,311,0,-1,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-23,"ble",0,0,0,0,0,5.9,308,449,493,311,0,-1,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-24,"ble",0,0,0,0,0,6.9,308,449,493,311,0,0,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-25,"ble",11.5,0,0,0,0,5.5,308,449,493,311,0,0,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-26,"ble",22.75,0,0,0,0,5.9,308,449,493,311,0,0,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-27,"ble",32.45,0,0,0,0,3,308,449,493,311,0,0,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-28,"ble",41.3,0,0,0,0,9,308,449,493,311,0,0,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-29,"ble",49.35,0,0,0,0,2.7,308,449,493,311,0,0,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-30,"ble",59.4,0,0,0,0,2.7,308,449,493,311,0,0,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-10-31,"ble",72.8,0,0,0,0,2.8,308,449,493,311,0,5,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-11-01,"ble",72.8,0,0,0,0,9.5,308,449,493,311,0,5,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-11-02,"ble",72.8,0,0,0,0,6.6,308,449,493,311,0,5,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-11-03,"ble",72.8,0,0,0,0,9.9,308,449,493,311,0,5,0,0,0,0,0,0,0,"plant_1"
"wheat",1994-11-04,"ble",72.8,2e-04,0,0.00017,0.00012,2.6,308,449,493,311,0.01,9,0,0,0.00259,0.00259,0,0,0,"plant_1"
"wheat",1994-11-05,"ble",72.8,0.00332,0,0.00278,0.00181,2.4,308,449,493,311,0.01,9,4e-05,4e-05,0.04248,0.04248,0,0,0,"plant_1"
"wheat",1994-11-06,"ble",72.8,0.00628,0,0.00527,0.01044,7.3,308,449,493,311,0.01615,9,0.00027,0.00027,0.27216,0.27216,0,0,0,"plant_1"
"wheat",1994-11-07,"ble",72.8,0.00822,0,0.00689,0.01347,7.2,308,449,493,311,0.02008,9,0.00056,0.00056,0.55789,0.55789,0,0,0,"plant_1"
"wheat",1994-11-08,"ble",72.8,0.01,0,0.00837,0.00705,3.1,308,449,493,311,0.01019,9,7e-04,7e-04,0.70292,0.70292,0,0,0,"plant_1"
"wheat",1994-11-09,"ble",72.8,0.01223,0,0.01023,0.00639,2.3,308,449,493,311,0.01,9,0.00084,0.00084,0.84302,0.84302,0,0,0,"plant_1"
"wheat",1994-11-10,"ble",72.8,0.01428,0,0.01193,0.00908,2.8,308,449,493,311,0.01376,9,0.00104,0.00104,1.03876,1.03876,0,0,0,"plant_1"
"wheat",1994-11-11,"ble",72.81138,0.01654,0,0.01382,0.01052,2.8,308,449,493,311,0.01622,9,0.00127,0.00127,1.26946,1.26946,0,0,0,"plant_1"
"wheat",1994-11-12,"ble",72.87894,0.01866,0,0.01557,0.00932,2.2,308,449,493,311,0.01422,9,0.00147,0.00147,1.47177,1.47177,0,0,0,"plant_1"
"wheat",1994-11-13,"ble",72.99223,0.02052,0,0.01711,0.01908,4.1,308,449,493,311,0.028,9,0.00187,0.00187,1.87005,1.87005,0,0,0,"plant_1"
"wheat",1994-11-14,"ble",73.18209,0.02276,0,0.01896,0.01083,2.1,308,449,493,311,0.01666,9,0.00211,0.00211,2.10711,2.10711,0,0,0,"plant_1"
"wheat",1994-11-15,"ble",73.45161,0.02546,0,0.02119,0.03345,5.8,308,449,493,311,0.05166,9,0.00284,0.00284,2.84209,2.84209,0,0,0,"plant_1"
"wheat",1994-11-16,"ble",73.76189,0.02817,0,0.02343,0.01276,2,308,449,493,311,0.01972,9,0.00312,0.00312,3.12257,3.12257,0,0,0,"plant_1"
"wheat",1994-11-17,"ble",74.03198,0.0301,0,0.02502,0.01907,2.8,308,449,493,311,0.02809,9,0.00352,0.00352,3.5222,3.5222,0,0,0,"plant_1"
"wheat",1994-11-18,"ble",74.35648,0.03208,0,0.02665,0.01451,2,308,449,493,311,0.0215,9,0.00383,0.00383,3.82801,3.82801,0,0,0,"plant_1"
"wheat",1994-11-19,"ble",74.77301,0.03435,0,0.02851,0.01553,2,308,449,493,311,0.02376,9,0.00417,0.00417,4.16604,4.16604,0,0,0,"plant_1"
"wheat",1994-11-20,"ble",75.31447,0.03712,0,0.03078,0.03941,4.7,308,449,493,311,0.06086,9,0.00503,0.00503,5.0318,5.0318,0,0,0,"plant_1"
"wheat",1994-11-21,"ble",75.92989,0.04017,0,0.03327,0.01723,1.9,308,449,493,311,0.02662,9,0.00541,0.00541,5.41053,5.41053,0,0,0,"plant_1"
"wheat",1994-11-22,"ble",76.53062,0.04299,0,0.03557,0.01842,1.9,308,449,493,311,0.02847,9,0.00582,0.00582,5.81557,5.81557,0,0,0,"plant_1"
"wheat",1994-11-23,"ble",77.16045,0.0458,0,0.03786,0.02891,2.8,308,449,493,311,0.04466,9,0.00645,0.00645,6.45088,6.45088,0,0,0,"plant_1"
"wheat",1994-11-24,"ble",77.77011,0.04837,0,0.03995,0.01961,1.8,308,449,493,311,0.03019,9,0.00688,0.00688,6.88038,6.88038,0,0,0,"plant_1"
"wheat",1994-11-25,"ble",78.27039,0.05033,0,0.04154,0.0204,1.8,308,449,493,311,0.02876,9,0.00729,0.00729,7.28953,7.28953,0,0,0,"plant_1"
"wheat",1994-11-26,"ble",78.97137,0.05295,0,0.04366,0.02144,1.8,308,449,493,311,0.03295,9,0.00776,0.00776,7.75829,7.75829,0,0,0,"plant_1"
"wheat",1994-11-27,"ble",79.71243,0.05561,0,0.04582,0.02126,1.7,308,449,493,311,0.03264,9,0.00822,0.00822,8.22268,8.22268,0,0,0,"plant_1"
"wheat",1994-11-28,"ble",80.49285,0.05832,0,0.048,0.02228,1.7,308,449,493,311,0.03419,9,0.00871,0.00871,8.70902,8.70902,0,0,0,"plant_1"
"wheat",1994-11-29,"ble",81.06164,0.0602,0,0.04952,0.02299,1.7,308,449,493,311,0.03052,9,0.00914,0.00914,9.14323,9.14323,0,0,0,"plant_1"
"wheat",1994-11-30,"ble",81.65063,0.06206,0,0.05101,0.04458,3.2,308,449,493,311,0.05827,9,0.00997,0.00997,9.9722,9.9722,0,0,0,"plant_1"
"wheat",1994-12-01,"ble",82.17216,0.06363,0,0.05228,0.0257,1.8,308,449,493,311,0.03011,9,0.0104,0.0104,10.40059,10.40059,0,0,0,"plant_1"
"wheat",1994-12-02,"ble",82.49548,0.06457,0,0.05303,0.07099,4.9,308,449,493,311,0.05584,9,0.01119,0.01119,11.19497,11.19497,0,0,0,"plant_1"
"wheat",1994-12-03,"ble",82.95799,0.06587,0,0.05407,0.04284,2.9,308,449,493,311,0.04299,9,0.01181,0.01181,11.80655,11.80655,0,0,0,"plant_1"
"wheat",1994-12-04,"ble",83.97518,0.06868,0,0.05632,0.02617,1.7,308,449,493,311,0.03966,9,0.01237,0.01237,12.3708,12.3708,0,0,0,"plant_1"
"wheat",1994-12-05,"ble",85.16266,0.07196,0,0.05895,0.0838,5.2,308,449,493,311,0.12911,9,0.01421,0.01421,14.20758,14.20758,0,0,0,"plant_1"
"wheat",1994-12-06,"ble",86.21227,0.07484,0,0.06125,0.09044,5.4,308,449,493,311,0.13532,9,0.01613,0.01613,16.13274,16.13274,0,0,0,"plant_1"
"wheat",1994-12-07,"ble",87.03751,0.07706,0,0.06302,0.03447,2,308,449,493,311,0.04575,9,0.01678,0.01678,16.78363,16.78363,0,0,0,"plant_1"
"wheat",1994-12-08,"ble",87.97607,0.07955,0,0.065,0.02845,1.6,308,449,493,311,0.03954,9,0.01735,0.01735,17.34619,17.34619,0,0,0,"plant_1"
"wheat",1994-12-09,"ble",89.07339,0.08245,0,0.0673,0.02947,1.6,308,449,493,311,0.04313,9,0.01796,0.01796,17.95974,17.95974,0,0,0,"plant_1"
"wheat",1994-12-10,"ble",89.98464,0.08483,0,0.06918,0.02841,1.5,308,449,493,311,0.03743,9,0.01849,0.01849,18.49227,18.49227,0,0,0,"plant_1"
"wheat",1994-12-11,"ble",91.24297,0.08813,0,0.07179,0.02949,1.5,308,449,493,311,0.04415,9,0.01912,0.01912,19.12039,19.12039,0,0,0,"plant_1"
"wheat",1994-12-12,"ble",92.90239,0.09259,0,0.07531,0.05776,2.8,308,449,493,311,0.08914,9,0.02039,0.02039,20.38847,20.38847,0,0,0,"plant_1"
"wheat",1994-12-13,"ble",94.58221,0.09724,0,0.07896,0.09738,4.5,308,449,493,311,0.15005,9,0.02252,0.02252,22.52308,22.52308,0,0,0,"plant_1"
"wheat",1994-12-14,"ble",95.73037,0.10041,0,0.08145,0.09601,4.3,308,449,493,311,0.13463,9,0.02444,0.02444,24.43838,24.43838,0,0,0,"plant_1"
"wheat",1994-12-15,"ble",96.5002,0.10251,0,0.08309,0.10936,4.8,308,449,493,311,0.11825,9,0.02612,0.02612,26.12069,26.12069,0,0,0,"plant_1"
"wheat",1994-12-16,"ble",96.89949,0.10359,0,0.08393,0.03452,1.5,308,449,493,311,0.02164,9,0.02643,0.02643,26.42853,26.42853,0,0,0,"plant_1"
"wheat",1994-12-17,"ble",97.60318,0.10546,0,0.08539,0.03513,1.5,308,449,493,311,0.03418,9,0.02691,0.02691,26.91476,26.91476,0,0,0,"plant_1"
"wheat",1994-12-18,"ble",98.83021,0.10873,0,0.08794,0.03619,1.5,308,449,493,311,0.04953,9,0.02762,0.02762,27.61937,27.61937,0,0,0,"plant_1"
"wheat",1994-12-19,"ble",99.79281,0.11129,0,0.08994,0.12834,5.2,308,449,493,311,0.14897,9,0.02974,0.02974,29.7386,29.7386,0,0,0,"plant_1"
"wheat",1994-12-20,"ble",100.68597,0.11365,0,0.09177,0.1184,4.7,308,449,493,311,0.12798,9,0.03156,0.03156,31.55927,31.55927,0,0,0,"plant_1"
"wheat",1994-12-21,"ble",101.38522,0.11549,0,0.09319,0.0435,1.7,308,449,493,311,0.03842,9,0.03211,0.03211,32.10581,32.10581,0,0,0,"plant_1"
"wheat",1994-12-22,"ble",101.66083,0.1162,0,0.09375,0.04376,1.7,308,449,493,311,0.01681,9,0.03235,0.03235,32.34502,32.34502,0,0,0,"plant_1"
"wheat",1994-12-23,"ble",102.00451,0.11708,0,0.09443,0.05186,2,308,449,493,311,0.0239,9,0.03269,0.03269,32.68502,32.68502,0,0,0,"plant_1"
"wheat",1994-12-24,"ble",102.00451,0.11708,0,0.09443,0.03889,1.5,308,449,493,311,0.01,9,0.03269,0.03269,32.69356,32.69356,0,0,0,"plant_1"
"wheat",1994-12-25,"ble",102.00451,0.11708,0,0.09443,0.04149,1.6,308,449,493,311,0.01,9,0.0327,0.0327,32.70267,32.70267,0,0,0,"plant_1"
"wheat",1994-12-26,"ble",102.00451,0.11708,0,0.09443,0.03889,1.5,308,449,493,311,0.01,9,0.03271,0.03271,32.71122,32.71122,0,0,0,"plant_1"
"wheat",1994-12-27,"ble",102.6374,0.11864,0,0.09563,0.03939,1.5,308,449,493,311,0.02959,9,0.03313,0.03313,33.13215,33.13215,0,0,0,"plant_1"
"wheat",1994-12-28,"ble",104.27374,0.12274,0,0.0988,0.04072,1.5,308,449,493,311,0.05767,9,0.03395,0.03395,33.95262,33.95262,0,0,0,"plant_1"
"wheat",1994-12-29,"ble",106.71281,0.12916,0,0.10374,0.04278,1.5,308,449,493,311,0.06605,9,0.03489,0.03489,34.89222,34.89222,0,0,0,"plant_1"
"wheat",1994-12-30,"ble",108.73412,0.13465,0,0.10794,0.13657,4.6,308,449,493,311,0.20487,9,0.03781,0.03781,37.80669,37.80669,0,0,0,"plant_1"
"wheat",1994-12-31,"ble",110.29849,0.13897,0,0.11123,0.07652,2.5,308,449,493,311,0.10214,9,0.03926,0.03926,39.25969,39.25969,0,0,0,"plant_1"
"wheat",1995-01-01,"ble",111.57938,0.14253,0,0.11394,0.18192,5.8,308,449,493,311,0.21073,9,0.04226,0.04226,42.25762,40.72199,0.73115,0,0,"plant_1"
"wheat",1995-01-02,"ble",112.0672,0.14387,0,0.11496,0.1266,4,308,449,493,311,0.06622,9,0.0432,0.0432,43.19972,41.10552,0.92291,0,0,"plant_1"
"wheat",1995-01-03,"ble",112.15561,0.14411,0,0.11515,0.05706,1.8,308,449,493,311,0.01,9,0.04328,0.04328,43.28184,41.17388,0.95709,0,0,"plant_1"
"wheat",1995-01-04,"ble",112.15561,0.14411,0,0.11515,0.1807,5.7,308,449,493,311,0.01,9,0.04332,0.04332,43.32133,41.17388,0.95709,0,0,"plant_1"
"wheat",1995-01-05,"ble",112.15561,0.14411,0,0.11515,0.07608,2.4,308,449,493,311,0.01,9,0.04334,0.04334,43.33802,41.17388,0.95709,0,0,"plant_1"
"wheat",1995-01-06,"ble",112.15561,0.14411,0,0.11515,0.06657,2.1,308,449,493,311,0.01,9,0.04335,0.04335,43.35263,41.17388,0.95709,0,0,"plant_1"
"wheat",1995-01-07,"ble",112.32037,0.14453,0,0.11547,0.17485,5.5,308,449,493,311,0.03043,9,0.04379,0.04379,43.78549,41.29404,1.01718,0,0,"plant_1"
"wheat",1995-01-08,"ble",112.99631,0.14624,0,0.11677,0.05145,1.6,308,449,493,311,0.03273,9,0.04425,0.04425,44.25116,41.7839,1.2621,0,0,"plant_1"
"wheat",1995-01-09,"ble",114.05053,0.14892,0,0.1188,0.09816,3,308,449,493,311,0.08816,9,0.04551,0.04551,45.50541,42.54967,1.64499,0,0,"plant_1"
"wheat",1995-01-10,"ble",115.28716,0.15209,0,0.12119,0.06678,2,308,449,493,311,0.06644,9,0.04645,0.04645,46.45067,43.45429,2.0973,0,0,"plant_1"
"wheat",1995-01-11,"ble",117.48868,0.15799,0,0.12564,0.08659,2.5,308,449,493,311,0.12212,9,0.04819,0.04819,48.188,45.14036,2.94033,0,0,"plant_1"
"wheat",1995-01-12,"ble",118.63677,0.16115,0,0.12801,0.09178,2.6,308,449,493,311,0.08471,9,0.04939,0.04939,49.39314,46.04161,3.35153,0,0,"plant_1"
"wheat",1995-01-13,"ble",119.30727,0.16301,0,0.1294,0.06068,1.7,308,449,493,311,0.03556,9,0.0499,0.0499,49.89904,46.5738,3.32524,0,0,"plant_1"
"wheat",1995-01-14,"ble",120.03609,0.16506,0,0.13094,0.06863,1.9,308,449,493,311,0.04296,9,0.05051,0.05051,50.51023,47.15955,3.35068,0,0,"plant_1"
"wheat",1995-01-15,"ble",121.41214,0.16905,0,0.13392,0.12936,3.5,308,449,493,311,0.13421,9,0.05242,0.05242,52.41956,48.29947,3.92065,0,0,"plant_1"
"wheat",1995-01-16,"ble",123.40597,0.17511,0,0.13843,0.16055,4.2,308,449,493,311,0.21054,9,0.05541,0.05541,55.41478,50.03124,4.78653,0,0,"plant_1"
"wheat",1995-01-17,"ble",124.18047,0.17749,0,0.14021,0.12392,3.2,308,449,493,311,0.07985,9,0.05655,0.05655,56.55073,50.71278,5.1273,0,0,"plant_1"
"wheat",1995-01-18,"ble",126.16801,0.18391,0,0.14495,0.08413,2.1,308,449,493,311,0.10937,9,0.05811,0.05811,58.1067,52.54547,5.56123,0,0,"plant_1"
"wheat",1995-01-19,"ble",127.82764,0.18947,0,0.14905,0.07419,1.8,308,449,493,311,0.08581,9,0.05933,0.05933,59.32745,54.13409,5.19336,0,0,"plant_1"
"wheat",1995-01-20,"ble",129.4187,0.19499,0,0.15311,0.18215,4.3,308,449,493,311,0.20266,9,0.06221,0.06221,62.21058,55.71179,5.98221,0,0,"plant_1"
"wheat",1995-01-21,"ble",131.51761,0.20264,0,0.1587,0.08348,1.9,308,449,493,311,0.1102,9,0.06378,0.06378,63.77832,57.89819,5.88013,0,0,"plant_1"
"wheat",1995-01-22,"ble",133.5795,0.21053,0,0.16443,0.08657,1.9,308,449,493,311,0.11253,9,0.06538,0.06538,65.37923,60.09714,5.28209,0,0,"plant_1"
"wheat",1995-01-23,"ble",136.65175,0.22301,2e-04,0.17358,0.21652,4.5,308,449,493,311,0.32825,9,0.07005,0.07005,70.04894,63.72047,6.32847,0,0,"plant_1"
"wheat",1995-01-24,"ble",138.65218,0.23166,2e-04,0.17978,0.09975,2,308,449,493,311,0.12593,9,0.07184,0.07184,71.8404,66.19088,5.64951,0,0,"plant_1"
"wheat",1995-01-25,"ble",140.97968,0.24229,2e-04,0.18734,0.10405,2,308,449,493,311,0.14203,9,0.07386,0.07386,73.86102,69.22774,4.63328,0,0,"plant_1"
"wheat",1995-01-26,"ble",143.81819,0.25618,2e-04,0.19714,0.11513,2.1,308,449,493,311,0.17019,9,0.07628,0.07628,76.28215,73.19621,3.08595,0,0,"plant_1"
"wheat",1995-01-27,"ble",146.16255,0.2683,2e-04,0.20561,0.14312,2.5,308,449,493,311,0.19382,9,0.07904,0.07904,79.03947,76.65975,2.37972,0,0,"plant_1"
"wheat",1995-01-28,"ble",147.83681,0.27728,2e-04,0.21184,0.27155,4.6,308,449,493,311,0.29561,9,0.08324,0.08324,83.24493,79.22509,3.66238,0,0,"plant_1"
"wheat",1995-01-29,"ble",150.50333,0.29252,2e-04,0.22233,0.1303,2.1,308,449,493,311,0.18582,9,0.08589,0.08589,85.88842,83.58033,2.30809,0,0,"plant_1"
"wheat",1995-01-30,"ble",153.42813,0.31047,2e-04,0.23454,0.28194,4.3,308,449,493,311,0.41272,9,0.09176,0.09176,91.75986,88.70844,3.05142,0,0,"plant_1"
"wheat",1995-01-31,"ble",155.21669,0.31164,2e-04,0.23533,0.14475,2.2,308,449,493,311,0.16225,9,0.09407,0.09407,94.06808,89.04328,3.21884,0,0,"plant_1"
"wheat",1995-02-01,"ble",156.55238,0.31254,2e-04,0.23594,0.2309,3.5,308,449,493,311,0.20636,9,0.097,0.097,97.00375,89.30009,3.34724,0,0,"plant_1"
"wheat",1995-02-02,"ble",159.79147,0.3149,2e-04,0.23753,0.53809,8.1,308,449,493,311,0.79719,9,0.10834,0.10834,108.34469,89.97424,3.68432,0,0,"plant_1"
"wheat",1995-02-03,"ble",162.07388,0.31647,2e-04,0.23858,0.26694,4,308,449,493,311,0.34603,9,0.11302,0.11302,113.02281,89.56347,3.68432,0,0,"plant_1"
"wheat",1995-02-04,"ble",164.10042,0.31647,0.00332,0.23968,0.15283,2.3,308,449,493,311,0.18104,9,0.1156,0.1156,115.59837,89.36431,3.68432,0,0,"plant_1"
"wheat",1995-02-05,"ble",167.22952,0.31647,0.00628,0.2415,0.15935,2.4,308,449,493,311,0.23476,9,0.11894,0.11894,118.93813,89.81476,3.90954,0,0,"plant_1"
"wheat",1995-02-06,"ble",170.0108,0.31647,0.00822,0.24323,0.15965,2.4,308,449,493,311,0.22334,9,0.12212,0.12212,122.11542,90.15898,4.08165,0,0,"plant_1"
"wheat",1995-02-07,"ble",173.17273,0.31675,0.01,0.24534,0.16698,2.5,308,449,493,311,0.24503,9,0.1256,0.1256,125.6013,90.53594,4.27013,0,0,"plant_1"
"wheat",1995-02-08,"ble",175.74248,0.31724,0.01223,0.24716,0.18728,2.8,308,449,493,311,0.24894,9,0.12914,0.12914,129.14284,90.88754,4.44593,0,0,"plant_1"
"wheat",1995-02-09,"ble",178.80061,0.31869,0.01428,0.24949,0.26196,3.9,308,449,493,311,0.37525,9,0.13448,0.13448,134.48125,91.42313,4.71373,0,0,"plant_1"
"wheat",1995-02-10,"ble",180.69972,0.31869,0.01654,0.25099,0.2418,3.6,308,449,493,311,0.26185,9,0.13821,0.13821,138.20644,91.6254,4.81486,0,0,"plant_1"
"wheat",1995-02-11,"ble",182.86308,0.31927,0.01866,0.25279,0.18839,2.8,308,449,493,311,0.22171,9,0.14136,0.14136,141.36057,92.18602,5.09517,0,0,"plant_1"
"wheat",1995-02-12,"ble",186.19514,0.32193,0.02052,0.25577,0.65763,9.7,308,449,493,311,0.9474,9,0.15484,0.15484,154.83852,93.02551,5.51491,0,0,"plant_1"
"wheat",1995-02-13,"ble",189.26152,0.3222,0.02276,0.25743,0.18319,2.7,308,449,493,311,0.26964,9,0.15794,0.15794,157.93924,93.55836,5.78134,0,0,"plant_1"
"wheat",1995-02-14,"ble",192.75386,0.32503,0.02546,0.26107,0.56771,8.3,308,449,493,311,0.82789,9,0.16972,0.16972,169.71693,94.35602,6.18017,0,0,"plant_1"
"wheat",1995-02-15,"ble",195.76305,0.32503,0.0301,0.26357,0.48448,7.1,308,449,493,311,0.68345,9,0.17831,0.17831,178.3075,95.12309,6.5637,0,0,"plant_1"
"wheat",1995-02-16,"ble",199.92322,0.32967,0.03208,0.26845,0.41579,6,308,449,493,311,0.63175,9,0.18709,0.18709,187.09311,96.87798,7.44115,0,0,"plant_1"
"wheat",1995-02-17,"ble",203.13591,0.33393,0.03435,0.2727,0.26645,3.8,308,449,493,311,0.37619,9,0.19244,0.19244,192.44487,98.5827,8.29351,0,0,"plant_1"
"wheat",1995-02-18,"ble",206.08168,0.33756,0.03712,0.27684,0.60196,8.5,308,449,493,311,0.80128,9,0.20384,0.20384,203.84413,99.84402,8.92417,0,0,"plant_1"
"wheat",1995-02-19,"ble",208.53456,0.33864,0.04017,0.27951,0.21308,3,308,449,493,311,0.26787,9,0.20719,0.20719,207.19409,100.24586,9.12509,0,0,"plant_1"
"wheat",1995-02-20,"ble",211.84775,0.34122,0.0458,0.28478,0.22887,3.2,308,449,493,311,0.32359,9,0.2118,0.2118,211.79755,102.20248,10.1034,0,0,"plant_1"
"wheat",1995-02-21,"ble",215.9494,0.34986,0.04837,0.29194,0.35859,4.9,308,449,493,311,0.53972,9,0.21948,0.21948,219.47569,105.17308,11.5887,0,0,"plant_1"
"wheat",1995-02-22,"ble",218.72473,0.35597,0.05033,0.29705,0.83271,11.2,308,449,493,311,1.03992,9,0.23427,0.23427,234.26984,107.10488,12.5546,0,0,"plant_1"
"wheat",1995-02-23,"ble",220.58057,0.35896,0.05295,0.30059,0.48697,6.5,308,449,493,311,0.46582,9,0.2409,0.2409,240.89671,107.93148,12.9679,0,0,"plant_1"
"wheat",1995-02-24,"ble",222.77422,0.36052,0.05832,0.30495,0.24821,3.3,308,449,493,311,0.26873,9,0.24472,0.24472,244.71976,109.72542,13.86487,0,0,"plant_1"
"wheat",1995-02-25,"ble",225.67476,0.36843,0.0602,0.31106,0.59074,7.7,308,449,493,311,0.75058,9,0.2554,0.2554,255.39771,112.41558,15.20995,0,0,"plant_1"
"wheat",1995-02-26,"ble",229.17393,0.37935,0.06206,0.31897,0.7327,9.3,308,449,493,311,1.01382,9,0.26982,0.26982,269.82059,115.95899,16.98165,0,0,"plant_1"
"wheat",1995-02-27,"ble",231.06421,0.38495,0.06363,0.32338,0.87024,10.9,308,449,493,311,0.80711,9,0.2813,0.2813,281.30276,117.95355,17.97894,0,0,"plant_1"
"wheat",1995-02-28,"ble",232.43369,0.38933,0.06457,0.32664,0.33878,4.2,308,449,493,311,0.24541,9,0.28479,0.28479,284.79401,119.40041,18.70236,0,0,"plant_1"
"wheat",1995-03-01,"ble",236.49872,0.40535,0.06587,0.33716,0.68598,8.2,308,449,493,311,0.99589,9,0.29896,0.29896,298.96173,123.80717,20.90575,0,0,"plant_1"
"wheat",1995-03-02,"ble",240.18033,0.41625,0.07196,0.34737,0.70258,8.2,308,449,493,311,0.97819,9,0.31288,0.31288,312.87762,128.49957,23.25194,0,0,"plant_1"
"wheat",1995-03-03,"ble",242.76543,0.42596,0.07484,0.35485,0.92722,10.6,308,449,493,311,1.04422,9,0.32773,0.32773,327.73297,131.96925,24.98679,0,0,"plant_1"
"wheat",1995-03-04,"ble",244.85782,0.43435,0.07706,0.3611,0.5252,5.9,308,449,493,311,0.51366,9,0.33504,0.33504,335.04037,134.73959,26.37196,0,0,"plant_1"
"wheat",1995-03-05,"ble",246.46942,0.44028,0.07955,0.36603,0.34239,3.8,308,449,493,311,0.27267,9,0.33892,0.33892,338.91946,136.80632,27.40532,0,0,"plant_1"
